# concentration, M, P(unbound)
1.16E-06, 0.9874
1.61E-06, 0.98182
2.01E-06, 0.97624
2.46E-06, 0.9679
2.92E-06, 0.9568
3.31E-06, 0.9402
3.71E-06, 0.92085
4.16E-06, 0.90149
4.95E-06, 0.8545
5.40E-06, 0.8186
5.85E-06, 0.78
6.30E-06, 0.7358
6.70E-06, 0.6972
7.15E-06, 0.653
7.66E-06, 0.6061
8.05E-06, 0.5565
8.50E-06, 0.5206
9.01E-06, 0.4792
9.40E-06, 0.4378
9.86E-06, 0.4019
1.03E-05, 0.3687
1.08E-05, 0.3411
1.12E-05, 0.3108
1.17E-05, 0.2886
1.21E-05, 0.261
1.25E-05, 0.2416
1.30E-05, 0.2223
1.35E-05, 0.2029
1.39E-05, 0.1863
1.47E-05, 0.1586
1.56E-05, 0.1364
1.66E-05, 0.1142
1.75E-05, 0.0975
1.83E-05, 0.0809
1.91E-05, 0.0725
2.00E-05, 0.064
2.09E-05, 0.0529
2.18E-05, 0.0472
2.26E-05, 0.0416
2.35E-05, 0.0469
2.45E-05, 0.0302
2.52E-05, 0.0329
2.61E-05, 0.0327
2.71E-05, 0.0298
